loan_amount,annual_income,home_ownership,purpose,credit_score,monthly_debt,employment_length_years,loan_term_months,number_of_open_accounts,delinquencies_2y,inquiries_6m,default
1200,92000.0,RENT,moving,701,1480.4333333333334,0.5,36.0,17,0,0,0
16000,220000.0,MORTGAGE,debt_consolidation,808,2097.333333333333,3.0,60.0,18,0,1,0
15575,63000.0,MORTGAGE,debt_consolidation,739,446.25000000000006,8.0,60.0,16,0,1,0
35000,142000.0,MORTGAGE,major_purchase,723,1307.5833333333335,0.5,36.0,10,0,1,1
27050,70450.0,MORTGAGE,home_improvement,683,713.8933333333333,9.0,60.0,7,1,0,0
18000,100000.0,RENT,other,715,2438.333333333334,7.0,60.0,10,0,0,0
5000,45760.0,RENT,debt_consolidation,722,187.99733333333333,3.0,36.0,11,0,0,0
12000,31000.0,RENT,other,677,624.9083333333334,1.0,60.0,6,0,0,1
25000,62000.0,RENT,debt_consolidation,693,1104.1166666666668,10.0,60.0,12,0,0,0
30000,130000.0,MORTGAGE,debt_consolidation,734,2132.0,10.0,60.0,14,0,1,0
35000,130000.0,RENT,debt_consolidation,777,2178.5833333333335,10.0,36.0,24,0,0,0
15000,100000.0,MORTGAGE,home_improvement,665,1495.8333333333335,10.0,60.0,11,1,1,0
6000,82919.0,MORTGAGE,home_improvement,751,1467.6662999999999,8.0,36.0,10,0,0,0
10000,46000.0,RENT,major_purchase,696,32.583333333333336,9.0,36.0,7,0,1,0
1600,70000.0,MORTGAGE,major_purchase,614,1565.6666666666665,10.0,36.0,15,2,1,0
3200,15000.0,RENT,debt_consolidation,685,137.0,9.0,36.0,8,0,0,0
19200,70000.0,RENT,debt_consolidation,751,1678.8333333333333,7.0,60.0,21,0,1,0
13200,49000.0,RENT,debt_consolidation,635,908.1333333333333,2.0,36.0,6,1,0,0
5000,43616.75,RENT,wedding,728,35.98381875,2.0,60.0,7,0,1,0
10000,98000.0,MORTGAGE,debt_consolidation,751,1194.7833333333335,7.0,36.0,21,0,1,0
13000,53749.0,RENT,debt_consolidation,712,1023.0226333333333,5.0,36.0,14,0,0,0
18000,77000.0,MORTGAGE,other,701,592.9,9.0,36.0,4,0,1,0
10000,90000.0,RENT,debt_consolidation,748,995.2499999999999,10.0,36.0,12,0,1,0
20000,136000.0,MORTGAGE,debt_consolidation,736,2242.866666666667,1.0,60.0,23,0,2,0
10000,88000.0,MORTGAGE,other,759,659.2666666666667,0.5,36.0,14,0,1,0
13000,37600.0,OWN,other,697,960.9933333333335,10.0,36.0,5,0,0,0
18000,100000.0,RENT,debt_consolidation,781,2230.8333333333335,7.0,60.0,12,0,1,0
3200,31000.0,RENT,debt_consolidation,675,50.116666666666674,3.0,36.0,5,0,0,0
16000,50000.0,OWN,debt_consolidation,720,1312.0833333333333,10.0,60.0,23,0,0,0
19500,144000.0,MORTGAGE,debt_consolidation,781,2564.4,10.0,60.0,12,0,0,0
19500,115000.0,MORTGAGE,debt_consolidation,740,889.3333333333334,6.0,60.0,10,0,2,1
2000,40000.0,MORTGAGE,other,657,376.0,10.0,36.0,9,2,2,0
24000,65000.0,MORTGAGE,debt_consolidation,707,644.5833333333334,2.0,60.0,7,0,0,1
3500,52000.0,MORTGAGE,debt_consolidation,714,1072.9333333333334,10.0,36.0,16,0,1,0
10500,48720.0,RENT,debt_consolidation,725,683.704,3.0,36.0,21,0,0,0
28000,70000.0,RENT,other,713,429.91666666666663,10.0,60.0,10,0,0,0
40000,35000.0,MORTGAGE,debt_consolidation,770,604.0416666666666,8.0,60.0,11,0,0,0
26000,75000.0,MORTGAGE,debt_consolidation,706,1093.1249999999998,4.0,60.0,9,0,0,0
4125,35000.0,RENT,debt_consolidation,699,514.2083333333333,2.0,36.0,12,1,0,1
23250,84000.0,MORTGAGE,debt_consolidation,727,3003.0,10.0,60.0,16,0,0,0
18400,51000.0,RENT,other,737,822.8,6.0,36.0,22,0,1,0
5000,60000.0,MORTGAGE,other,748,657.0000000000001,10.0,36.0,12,0,0,0
22000,82000.0,RENT,debt_consolidation,685,245.31666666666666,0.5,36.0,3,0,0,0
2500,29500.0,RENT,debt_consolidation,668,55.55833333333333,4.0,36.0,5,0,1,0
5500,20172.0,OWN,home_improvement,635,701.9856,0.0,36.0,14,1,2,0
33000,169000.0,MORTGAGE,debt_consolidation,778,1715.35,10.0,36.0,14,0,0,0
20000,100900.0,MORTGAGE,debt_consolidation,736,917.3491666666667,6.0,36.0,16,0,1,0
35000,95704.0,OWN,debt_consolidation,783,1009.6771999999999,5.0,60.0,11,0,0,0
12000,60000.0,MORTGAGE,debt_consolidation,704,1354.0,2.0,36.0,6,1,1,0
8000,120000.0,MORTGAGE,debt_consolidation,729,955.0,10.0,36.0,26,0,1,0
11000,45800.0,MORTGAGE,debt_consolidation,705,477.8466666666667,0.5,36.0,14,0,0,0
3600,70500.0,RENT,debt_consolidation,768,1995.7375,1.0,36.0,14,0,0,0
8000,70000.0,RENT,other,742,1090.8333333333333,0.0,36.0,10,0,0,0
15000,35000.0,RENT,debt_consolidation,682,613.375,4.0,60.0,6,0,0,1
15000,70000.0,MORTGAGE,other,741,1143.3333333333333,3.0,36.0,10,0,2,0
19200,57000.0,RENT,other,711,1138.1000000000001,1.0,36.0,10,0,1,0
19000,79000.0,MORTGAGE,debt_consolidation,761,724.825,8.0,60.0,10,0,0,0
28300,70000.0,RENT,debt_consolidation,731,2287.25,5.0,60.0,13,0,0,0
11575,120000.0,MORTGAGE,other,720,982.0000000000001,10.0,36.0,8,0,1,0
15000,91000.0,MORTGAGE,home_improvement,758,580.8833333333333,10.0,60.0,10,0,0,0
18875,100000.0,MORTGAGE,debt_consolidation,749,3231.666666666667,10.0,36.0,13,0,0,0
24000,145000.0,RENT,debt_consolidation,795,2640.208333333334,0.5,36.0,15,0,0,0
10000,25000.0,RENT,debt_consolidation,701,539.1666666666666,4.0,36.0,8,0,0,0
11200,57000.0,MORTGAGE,other,684,1478.2,0.0,36.0,9,1,0,0
13000,90000.0,MORTGAGE,debt_consolidation,695,2592.0,3.0,60.0,19,1,1,0
5000,20000.0,RENT,other,688,558.1666666666667,0.5,36.0,12,0,1,0
28000,70000.0,RENT,car,732,1003.9166666666666,0.0,36.0,13,0,4,1
6500,41000.0,RENT,other,685,633.1083333333333,3.0,36.0,11,0,2,0
24000,101000.0,MORTGAGE,other,684,1036.0916666666667,10.0,36.0,13,1,1,0
7500,24000.0,RENT,debt_consolidation,653,677.0,3.0,36.0,12,0,3,0
16000,40358.4,MORTGAGE,other,709,1034.184,2.0,60.0,21,0,0,0
2400,50000.0,RENT,debt_consolidation,716,370.41666666666674,4.0,36.0,7,0,0,0
6025,48000.0,RENT,other,681,568.0,5.0,36.0,5,0,2,0
15000,67000.0,RENT,debt_consolidation,729,669.9999999999999,4.0,36.0,10,0,1,0
6600,35000.0,RENT,debt_consolidation,732,738.2083333333333,10.0,36.0,11,0,0,0
12500,30000.0,RENT,debt_consolidation,714,680.0,6.0,60.0,11,0,0,0
15000,75000.0,RENT,debt_consolidation,740,578.125,1.0,36.0,17,0,0,0
26600,70000.0,MORTGAGE,debt_consolidation,690,1255.3333333333333,10.0,36.0,8,1,0,1
25000,130000.0,MORTGAGE,debt_consolidation,758,2610.8333333333335,5.0,60.0,14,0,0,0
8000,48000.0,RENT,debt_consolidation,732,1060.0,0.5,36.0,12,0,0,0
14000,50000.0,MORTGAGE,other,672,1560.416666666667,2.0,36.0,12,1,2,0
7200,62000.0,RENT,other,737,510.98333333333335,2.0,36.0,7,0,0,0
13500,50000.0,RENT,other,732,988.3333333333334,1.0,60.0,17,0,1,0
5000,85000.0,MORTGAGE,debt_consolidation,728,1599.4166666666665,5.0,36.0,14,0,0,0
13000,65000.0,RENT,debt_consolidation,694,1705.166666666667,10.0,60.0,12,1,0,0
20000,85000.0,MORTGAGE,debt_consolidation,740,1595.875,6.0,60.0,12,0,0,0
4500,102000.0,MORTGAGE,debt_consolidation,729,810.8999999999999,1.0,36.0,16,0,1,0
6000,32400.0,OWN,debt_consolidation,722,177.93,0.0,36.0,8,0,0,0
12000,55000.0,MORTGAGE,debt_consolidation,700,1414.875,0.5,60.0,9,0,0,1
7500,160000.0,OWN,home_improvement,752,1754.6666666666667,6.0,36.0,8,0,0,0
35000,93000.0,MORTGAGE,debt_consolidation,733,1078.8,10.0,60.0,15,1,1,1
4000,45000.0,RENT,other,701,382.12499999999994,0.5,36.0,9,0,0,0
28000,80000.0,MORTGAGE,other,763,1341.3333333333335,2.0,60.0,16,0,0,1
28000,88000.0,RENT,debt_consolidation,711,1372.0666666666668,4.0,60.0,11,0,1,1
32000,45000.0,MORTGAGE,debt_consolidation,700,1309.1249999999998,9.0,36.0,9,0,0,0
15000,38000.0,OWN,debt_consolidation,719,963.3000000000001,10.0,60.0,15,0,0,0
7500,75000.0,MORTGAGE,home_improvement,620,821.875,10.0,36.0,7,3,0,0
20000,76000.0,RENT,debt_consolidation,715,1029.1666666666667,7.0,60.0,10,0,0,0
12000,75000.0,MORTGAGE,debt_consolidation,707,1928.75,10.0,36.0,18,1,1,0
28000,215000.0,RENT,other,802,2368.5833333333335,4.0,36.0,23,0,0,0
12000,80000.0,OWN,debt_consolidation,703,2134.0,10.0,36.0,15,2,0,0
17000,70000.0,MORTGAGE,debt_consolidation,704,1292.083333333333,7.0,36.0,20,0,0,0
35000,185000.0,MORTGAGE,other,759,2622.3750000000005,10.0,60.0,17,0,1,0
20000,160000.0,MORTGAGE,debt_consolidation,800,2438.6666666666665,7.0,36.0,18,0,0,0
10000,32000.0,OWN,debt_consolidation,644,517.0666666666667,10.0,36.0,8,2,1,0
12000,72000.0,RENT,debt_consolidation,687,952.8,1.0,36.0,7,0,0,0
36500,73000.0,RENT,debt_consolidation,715,1845.0749999999996,10.0,36.0,17,0,0,0
30000,67000.0,RENT,other,739,987.6916666666666,6.0,60.0,16,0,0,0
10000,80000.0,OWN,debt_consolidation,701,1370.0000000000002,5.0,36.0,16,2,0,0
15000,60000.0,MORTGAGE,debt_consolidation,738,1329.0,10.0,60.0,13,0,0,0
25000,165000.0,MORTGAGE,debt_consolidation,751,2762.375,10.0,60.0,9,1,2,0
29100,69500.0,MORTGAGE,debt_consolidation,697,996.1666666666666,10.0,36.0,6,0,0,0
13000,140000.0,RENT,other,753,1617.0,7.0,36.0,5,0,0,0
16800,40000.0,RENT,other,721,845.0,6.0,60.0,8,0,0,0
16625,36172.0,MORTGAGE,other,734,688.1723,8.0,60.0,19,0,0,0
12000,80000.0,MORTGAGE,other,736,1581.3333333333333,10.0,36.0,16,0,0,0
2500,47000.0,RENT,moving,668,892.2166666666667,3.0,36.0,12,1,1,0
29300,350000.0,OWN,debt_consolidation,748,2896.25,4.0,60.0,11,1,0,1
11250,120000.0,RENT,other,785,2178.0,2.0,36.0,29,0,0,0
3000,53000.0,RENT,debt_consolidation,720,537.0666666666667,10.0,36.0,6,0,1,0
15000,63000.0,RENT,wedding,677,1160.25,3.0,36.0,12,0,1,0
10000,48000.0,MORTGAGE,other,726,925.1999999999999,0.5,36.0,12,0,1,0
28000,170000.0,MORTGAGE,other,817,4908.749999999999,4.0,36.0,17,0,0,0
4500,35000.0,RENT,debt_consolidation,718,670.25,2.0,36.0,16,0,1,0
10200,42276.0,MORTGAGE,debt_consolidation,688,629.9123999999999,2.0,60.0,7,2,0,0
29900,73800.0,OWN,debt_consolidation,729,1910.1899999999998,6.0,36.0,15,0,1,0
12000,79718.0,RENT,debt_consolidation,711,1217.0281333333335,10.0,36.0,12,0,0,0
33000,80000.0,OWN,other,644,1172.0,7.0,36.0,9,1,1,0
8000,90000.0,MORTGAGE,debt_consolidation,732,1379.25,10.0,36.0,17,0,1,0
30000,102000.0,MORTGAGE,debt_consolidation,713,2304.35,8.0,36.0,24,1,1,1
14900,52000.0,RENT,debt_consolidation,644,648.2666666666667,8.0,60.0,6,1,0,0
2600,7459.64,RENT,other,694,75.09370933333334,0.5,36.0,5,0,1,0
15875,53000.0,OWN,debt_consolidation,678,526.9083333333334,3.0,60.0,5,1,0,1
10800,60000.0,OWN,other,680,807.0000000000001,3.0,36.0,14,0,1,0
10000,85000.0,MORTGAGE,debt_consolidation,768,925.0833333333333,4.0,60.0,12,0,1,0
5000,115000.0,MORTGAGE,debt_consolidation,744,1222.8333333333333,9.0,36.0,29,0,1,0
4000,83000.0,MORTGAGE,other,736,1828.075,7.0,36.0,20,0,0,0
12000,45500.0,OWN,other,696,462.96250000000003,5.0,36.0,4,0,0,0
10500,60000.0,MORTGAGE,debt_consolidation,753,984.0,10.0,60.0,16,0,0,0
10500,70000.0,MORTGAGE,car,723,536.0833333333333,0.5,60.0,11,0,1,0
7000,45000.0,RENT,debt_consolidation,703,730.1249999999999,10.0,36.0,9,0,0,0
22000,71281.0,MORTGAGE,other,707,1134.5559166666667,10.0,60.0,12,1,1,0
25000,50000.0,MORTGAGE,other,741,690.0,10.0,36.0,10,0,0,0
6725,24000.0,MORTGAGE,debt_consolidation,695,669.0,10.0,36.0,9,0,0,1
18000,58485.0,RENT,debt_consolidation,705,951.3559999999999,10.0,36.0,13,0,1,0
8400,27100.0,MORTGAGE,debt_consolidation,699,350.0416666666667,10.0,36.0,12,0,0,0
10500,58000.0,MORTGAGE,debt_consolidation,695,1146.4666666666665,10.0,36.0,15,1,1,0
10000,62000.0,RENT,debt_consolidation,708,802.3833333333333,0.5,36.0,9,0,0,1
12000,77500.0,MORTGAGE,debt_consolidation,733,886.7291666666666,4.0,36.0,13,0,0,0
30000,111000.0,MORTGAGE,debt_consolidation,740,945.3500000000001,6.0,60.0,14,0,2,0
6500,50000.0,RENT,debt_consolidation,712,527.0833333333334,3.0,36.0,8,0,0,0
12000,78000.0,MORTGAGE,debt_consolidation,691,247.65,0.5,36.0,7,1,1,0
15000,125000.0,RENT,debt_consolidation,696,920.8333333333333,0.5,36.0,8,1,1,0
16000,48000.0,MORTGAGE,debt_consolidation,674,832.3999999999999,10.0,60.0,13,1,0,0
25000,72000.0,MORTGAGE,home_improvement,724,543.0000000000001,10.0,60.0,6,0,0,1
25000,80000.0,MORTGAGE,debt_consolidation,752,1354.0,10.0,36.0,7,0,0,0
13200,44724.0,MORTGAGE,other,697,1062.9404,0.5,60.0,19,0,1,1
24000,134000.0,MORTGAGE,other,719,1836.9166666666663,7.0,60.0,12,0,2,0
20000,60000.0,RENT,other,728,847.0000000000001,5.0,36.0,8,0,0,0
5000,50000.0,MORTGAGE,vacation,701,699.1666666666667,1.0,36.0,19,0,0,1
23475,70000.0,RENT,debt_consolidation,744,1724.9166666666667,4.0,60.0,19,0,2,0
10000,72000.0,MORTGAGE,debt_consolidation,712,1966.2000000000003,10.0,36.0,7,0,1,0
20400,140000.0,MORTGAGE,home_improvement,765,1205.1666666666667,5.0,36.0,10,0,0,0
10000,65000.0,RENT,debt_consolidation,741,732.3333333333333,0.5,36.0,8,0,2,0
4850,50000.0,RENT,other,672,838.3333333333335,5.0,36.0,10,0,1,0
10000,50000.0,RENT,other,725,912.0833333333335,1.0,36.0,7,0,1,0
5000,37689.0,RENT,other,737,478.02215,6.0,36.0,7,0,0,1
16500,96000.0,MORTGAGE,debt_consolidation,746,1764.0,10.0,60.0,17,0,0,0
12000,84000.0,MORTGAGE,debt_consolidation,741,1936.9,10.0,36.0,15,0,0,0
12000,62000.0,OWN,other,671,1113.9333333333334,0.0,36.0,6,0,0,0
3000,48000.0,MORTGAGE,vacation,709,380.40000000000003,10.0,36.0,20,1,0,0
15400,72000.0,RENT,car,732,849.0000000000001,5.0,60.0,8,0,1,0
12000,63000.0,MORTGAGE,other,669,917.175,0.5,36.0,11,2,0,0
10000,53000.0,MORTGAGE,debt_consolidation,696,925.2916666666667,10.0,36.0,20,0,0,0
12000,180000.0,RENT,debt_consolidation,785,2161.5,5.0,60.0,23,0,0,0
6000,17000.0,RENT,other,695,348.2166666666667,0.0,36.0,9,0,1,0
15000,50000.0,RENT,debt_consolidation,663,857.0833333333334,6.0,60.0,6,0,0,0
12000,75000.0,RENT,debt_consolidation,715,861.25,2.0,60.0,9,1,0,0
15600,46000.0,MORTGAGE,debt_consolidation,659,816.1166666666666,10.0,60.0,10,0,1,0
35000,330000.0,OWN,home_improvement,775,2615.25,3.0,36.0,14,1,0,0
3550,27000.0,RENT,debt_consolidation,721,186.075,0.0,36.0,7,0,0,1
4200,30000.0,MORTGAGE,home_improvement,719,610.0,10.0,36.0,10,0,1,0
12000,60000.0,MORTGAGE,vacation,687,1409.0,10.0,36.0,13,0,0,0
15575,145000.0,MORTGAGE,car,769,2003.4166666666665,10.0,60.0,10,0,0,0
22400,45000.0,MORTGAGE,home_improvement,742,760.125,2.0,60.0,9,0,0,0
35000,204000.0,MORTGAGE,debt_consolidation,713,1256.3,3.0,36.0,17,2,1,0
6000,57200.0,RENT,other,715,442.3466666666667,0.0,36.0,4,0,0,0
3500,175000.0,MORTGAGE,home_improvement,764,953.75,0.5,36.0,7,0,0,0
1675,33000.0,MORTGAGE,other,694,721.05,6.0,36.0,11,0,0,0
5000,78000.0,MORTGAGE,home_improvement,667,1530.1,0.0,36.0,14,0,5,1
12000,120000.0,MORTGAGE,medical,752,1259.0000000000002,1.0,36.0,8,0,0,0
35000,134000.0,MORTGAGE,debt_consolidation,640,3055.2,10.0,36.0,29,2,3,1
8000,60000.0,RENT,debt_consolidation,684,848.5,3.0,36.0,11,1,1,0
11250,27000.0,MORTGAGE,home_improvement,663,211.05,0.5,36.0,7,0,1,0
18000,40000.0,OWN,debt_consolidation,686,449.00000000000006,5.0,60.0,24,0,0,0
6000,75000.0,MORTGAGE,home_improvement,720,330.0,1.0,36.0,12,0,2,0
25000,98600.0,MORTGAGE,debt_consolidation,665,735.3916666666665,10.0,60.0,12,3,0,0
6400,45000.0,MORTGAGE,other,712,568.875,2.0,36.0,9,0,0,0
13600,31000.0,OWN,debt_consolidation,664,260.9166666666667,2.0,60.0,7,0,2,1
11900,82000.0,MORTGAGE,debt_consolidation,724,1102.9,8.0,60.0,9,0,0,0
6000,52000.0,MORTGAGE,debt_consolidation,703,900.0333333333333,10.0,36.0,12,1,0,0
21000,86625.0,RENT,debt_consolidation,733,1584.515625,10.0,36.0,5,0,1,0
8000,75000.0,RENT,debt_consolidation,721,681.875,4.0,36.0,12,0,1,0
15000,80000.0,MORTGAGE,other,737,934.0000000000001,10.0,36.0,10,0,0,0
26975,90000.0,RENT,debt_consolidation,728,882.75,6.0,36.0,7,0,0,1
6000,16920.0,MORTGAGE,other,662,346.01399999999995,0.0,36.0,6,0,0,0
24000,76500.0,RENT,debt_consolidation,742,1830.2625,1.0,36.0,9,0,1,0
8000,20222.0,RENT,debt_consolidation,683,439.9970166666667,0.0,36.0,8,0,0,0
15000,72000.0,MORTGAGE,debt_consolidation,710,1681.2,10.0,60.0,9,1,2,0
20950,47000.0,MORTGAGE,other,657,714.0083333333333,1.0,60.0,8,2,0,0
27300,65000.0,MORTGAGE,debt_consolidation,712,968.5,9.0,60.0,13,0,1,1
13000,48000.0,MORTGAGE,debt_consolidation,696,937.2,7.0,36.0,15,0,0,0
17000,47840.0,RENT,debt_consolidation,734,658.996,7.0,60.0,10,0,1,0
1800,65000.0,MORTGAGE,other,697,1186.25,10.0,36.0,17,1,0,0
10000,35000.0,RENT,debt_consolidation,713,566.125,0.5,36.0,14,0,0,0
25000,138000.0,MORTGAGE,other,743,1529.5,7.0,36.0,16,0,0,0
8500,280000.0,OWN,moving,834,1642.6666666666667,10.0,36.0,21,0,0,0
22000,52800.0,MORTGAGE,debt_consolidation,722,1209.12,0.5,36.0,13,0,0,0
22000,220000.0,MORTGAGE,other,809,3309.1666666666665,0.5,36.0,16,0,0,0
20000,75000.0,OWN,debt_consolidation,730,1118.75,0.0,60.0,18,0,0,0
10000,43680.0,RENT,other,725,947.8559999999999,3.0,36.0,10,0,0,1
35000,137000.0,MORTGAGE,debt_consolidation,745,2100.6666666666665,2.0,36.0,14,0,1,1
10000,50000.0,RENT,debt_consolidation,732,897.5,0.5,36.0,7,0,1,0
12000,94000.0,MORTGAGE,home_improvement,683,2293.6,10.0,36.0,21,2,1,0
12500,66435.0,MORTGAGE,other,736,1106.14275,10.0,36.0,14,0,0,0
8800,60000.0,RENT,debt_consolidation,697,688.0,10.0,36.0,9,0,2,0
9000,110000.0,RENT,debt_consolidation,726,1012.9166666666666,6.0,36.0,8,0,0,0
10000,54000.0,MORTGAGE,debt_consolidation,714,594.9000000000001,10.0,36.0,7,0,0,0
10000,70000.0,MORTGAGE,debt_consolidation,718,947.3333333333333,10.0,36.0,8,0,0,0
20000,37000.0,RENT,other,657,737.225,0.5,36.0,5,0,0,0
1600,50000.0,RENT,major_purchase,704,957.9166666666667,2.0,36.0,7,0,1,0
12000,55000.0,RENT,debt_consolidation,740,1570.2499999999998,3.0,36.0,12,0,1,0
10625,31250.0,MORTGAGE,home_improvement,659,572.9166666666666,0.0,60.0,4,0,0,0
21000,60000.0,MORTGAGE,debt_consolidation,706,1626.9999999999998,2.0,60.0,25,0,1,0
30000,85000.0,MORTGAGE,home_improvement,688,87.125,10.0,60.0,14,1,0,0
12000,81000.0,MORTGAGE,other,734,1536.975,6.0,36.0,16,0,0,0
11000,54000.0,MORTGAGE,other,747,1381.05,10.0,36.0,20,0,0,0
12000,80000.0,RENT,other,697,913.3333333333333,0.5,60.0,11,1,2,0
18175,54834.0,MORTGAGE,debt_consolidation,711,689.9945,10.0,60.0,15,0,1,0
34500,75000.0,RENT,debt_consolidation,735,1468.125,10.0,36.0,18,0,0,0
10200,70000.0,MORTGAGE,other,722,941.5,5.0,60.0,9,0,0,1
6000,42000.0,MORTGAGE,debt_consolidation,710,61.95,0.5,36.0,5,0,0,0
4000,55000.0,RENT,debt_consolidation,740,514.25,6.0,36.0,9,0,0,0
5000,54200.0,MORTGAGE,debt_consolidation,703,88.075,10.0,36.0,14,0,3,0
4000,306000.0,MORTGAGE,home_improvement,760,5574.299999999999,6.0,36.0,13,0,0,1
26000,25000.0,MORTGAGE,debt_consolidation,693,788.125,3.0,60.0,12,0,1,0
28000,100000.0,MORTGAGE,debt_consolidation,754,3002.5000000000005,0.0,36.0,14,0,0,1
20000,18304.0,RENT,debt_consolidation,664,190.05653333333333,0.0,36.0,4,0,1,0
23975,48000.0,MORTGAGE,debt_consolidation,715,912.0,3.0,60.0,11,0,1,0
25000,65000.0,MORTGAGE,debt_consolidation,677,1096.8750000000002,2.0,36.0,24,0,2,0
17175,63500.0,MORTGAGE,debt_consolidation,732,1637.2416666666668,10.0,36.0,11,0,0,0
4000,80000.0,MORTGAGE,other,702,806.0,7.0,36.0,9,0,2,0
5500,25000.0,MORTGAGE,other,714,1218.125,3.0,36.0,13,0,0,0
15000,145000.0,OWN,other,726,468.83333333333337,10.0,36.0,6,1,0,0
6000,35000.0,OWN,debt_consolidation,711,825.1249999999999,9.0,36.0,10,0,1,1
25000,100000.0,MORTGAGE,other,735,1608.3333333333335,10.0,36.0,13,0,1,0
10400,62000.0,MORTGAGE,debt_consolidation,747,739.8666666666667,10.0,36.0,13,1,0,0
16000,144600.0,MORTGAGE,debt_consolidation,760,3707.785,10.0,60.0,16,0,2,0
8000,30000.0,RENT,car,651,473.0,2.0,36.0,5,1,0,0
15000,65000.0,MORTGAGE,home_improvement,688,927.875,1.0,36.0,12,0,3,0
6500,70000.0,MORTGAGE,debt_consolidation,646,414.16666666666663,0.5,36.0,5,1,0,0
15000,38000.0,MORTGAGE,debt_consolidation,718,335.03333333333336,6.0,60.0,9,0,0,0
17500,100000.0,MORTGAGE,debt_consolidation,734,728.3333333333335,0.5,60.0,7,0,0,0
9000,30000.0,RENT,other,711,646.9999999999999,0.5,36.0,12,0,0,0
21000,120000.0,RENT,other,719,1559.0,0.5,36.0,14,0,3,0
10000,47000.0,MORTGAGE,other,723,1130.35,10.0,36.0,17,0,1,0
19000,110000.0,RENT,debt_consolidation,728,1629.8333333333333,8.0,36.0,12,0,0,0
13525,59500.0,RENT,debt_consolidation,687,1291.1499999999996,9.0,36.0,12,2,0,0
7900,74098.0,RENT,debt_consolidation,702,2011.1432166666666,1.0,36.0,11,0,1,0
23425,60000.0,MORTGAGE,debt_consolidation,707,954.4999999999999,10.0,60.0,13,0,0,0
30000,55000.0,RENT,debt_consolidation,723,306.16666666666663,2.0,36.0,13,0,0,0
16000,108000.0,MORTGAGE,other,750,1513.8000000000002,10.0,60.0,16,0,0,0
17000,50000.0,MORTGAGE,debt_consolidation,605,1497.0833333333335,8.0,36.0,8,2,2,1
25600,100000.0,MORTGAGE,debt_consolidation,746,1106.6666666666667,4.0,36.0,13,0,1,0
5000,95400.0,MORTGAGE,other,764,1489.83,0.0,36.0,18,0,0,0
11000,140000.0,MORTGAGE,debt_consolidation,784,1107.1666666666665,2.0,36.0,16,0,0,0
8400,75000.0,MORTGAGE,debt_consolidation,631,851.875,10.0,36.0,11,3,1,0
32000,248000.0,MORTGAGE,debt_consolidation,823,3777.8666666666672,9.0,36.0,13,0,1,0
30000,70000.0,RENT,other,761,592.0833333333334,4.0,36.0,11,0,0,0
16800,84000.0,MORTGAGE,other,773,1915.9,0.0,60.0,15,0,0,0
5600,95000.0,OWN,debt_consolidation,740,2354.4166666666665,1.0,36.0,17,1,0,1
13000,50000.0,MORTGAGE,other,671,552.0833333333334,10.0,36.0,5,1,0,0
35000,75000.0,MORTGAGE,other,759,2003.75,0.0,60.0,7,0,0,0
28000,130000.0,MORTGAGE,other,707,2517.666666666667,7.0,60.0,17,0,1,0
3200,65000.0,MORTGAGE,medical,729,1212.25,0.5,36.0,22,0,0,0
6400,26000.0,RENT,debt_consolidation,685,404.0833333333333,10.0,36.0,9,0,1,0
7200,100000.0,RENT,debt_consolidation,768,806.6666666666667,2.0,36.0,15,0,1,0
30000,184000.0,MORTGAGE,other,743,2548.4000000000005,10.0,60.0,12,0,0,0
10000,75000.0,RENT,debt_consolidation,726,1591.875,2.0,36.0,22,0,0,0
8650,50000.0,RENT,debt_consolidation,632,935.0000000000001,10.0,36.0,10,0,4,0
11400,38000.0,OWN,debt_consolidation,710,1076.3500000000001,3.0,60.0,10,0,1,0
25000,54854.0,RENT,debt_consolidation,706,672.8757333333334,4.0,60.0,14,1,0,0
12600,75000.0,MORTGAGE,debt_consolidation,708,321.24999999999994,10.0,36.0,6,0,0,0
5025,14000.0,RENT,other,671,301.1166666666667,1.0,36.0,3,0,0,1
1500,36000.0,RENT,moving,691,285.0,9.0,36.0,3,0,0,0
35000,85000.0,MORTGAGE,debt_consolidation,755,305.29166666666663,1.0,36.0,9,0,1,0
30000,153000.0,RENT,debt_consolidation,791,3057.4500000000003,8.0,36.0,11,0,0,0
10800,30000.0,RENT,debt_consolidation,711,559.9999999999999,1.0,60.0,11,0,0,0
12000,65280.0,MORTGAGE,home_improvement,761,1726.112,10.0,60.0,10,0,1,0
36000,180000.0,MORTGAGE,other,758,2517.0,2.0,60.0,31,1,0,0
12000,30000.0,RENT,debt_consolidation,683,289.0,8.0,36.0,3,0,0,0
9000,122000.0,MORTGAGE,other,749,1435.533333333333,2.0,36.0,11,0,0,0
18000,73000.0,MORTGAGE,medical,716,1403.425,10.0,60.0,12,1,1,0
14400,60000.0,RENT,debt_consolidation,733,1241.0,10.0,36.0,24,0,0,0
12000,240000.0,RENT,other,796,1942.0000000000002,2.0,36.0,8,0,0,0
5000,85250.0,MORTGAGE,major_purchase,719,723.2041666666668,4.0,36.0,10,0,0,0
27600,60000.0,RENT,debt_consolidation,745,735.0,10.0,36.0,9,0,0,0
14000,41500.0,RENT,other,705,585.1500000000001,4.0,36.0,7,0,0,0
20000,77000.0,RENT,other,752,2464.6416666666664,7.0,60.0,20,0,0,0
6000,85000.0,RENT,debt_consolidation,634,925.0833333333333,10.0,36.0,11,2,0,0
